Folder Name,File Name,Complete Path
Pneumonia-Bacterial,Pneumonia-Bacterial (1867).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1867).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (957).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (957).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (796).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (796).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1827).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1827).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (87).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (87).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (424).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (424).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2300).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2300).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2074).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2074).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1358).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1358).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (547).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (547).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (495).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (495).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2604).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2604).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1321).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1321).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (6).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (6).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2021).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2021).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2954).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2954).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1270).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1270).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2980).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2980).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (362).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (362).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2385).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2385).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2270).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2270).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1879).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1879).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1216).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1216).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1003).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1003).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2378).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2378).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2417).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2417).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1135).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1135).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2681).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2681).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1507).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1507).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (823).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (823).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (202).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (202).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1073).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1073).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1857).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1857).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (135).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (135).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2123).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2123).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1329).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1329).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (454).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (454).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2963).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2963).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (233).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (233).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2438).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2438).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (933).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (933).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1311).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1311).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1429).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1429).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (723).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (723).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1447).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1447).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (878).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (878).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (770).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (770).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2218).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2218).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1239).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1239).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1337).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1337).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1035).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1035).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (683).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (683).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (292).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (292).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (399).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (399).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (677).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (677).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2603).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2603).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1119).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1119).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2425).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2425).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1012).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1012).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (943).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (943).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2109).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2109).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (862).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (862).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2262).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2262).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (290).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (290).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2240).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2240).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (171).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (171).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1595).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1595).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (998).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (998).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (371).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (371).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2657).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2657).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1930).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1930).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1902).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1902).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2511).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2511).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (925).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (925).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (997).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (997).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1714).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1714).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2033).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2033).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1310).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1310).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2970).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2970).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (733).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (733).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (254).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (254).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (352).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (352).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1423).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1423).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1830).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1830).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2324).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2324).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (731).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (731).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1627).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1627).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1683).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1683).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1125).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1125).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1468).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1468).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1959).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1959).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (820).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (820).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (855).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (855).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1668).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1668).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2238).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2238).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (974).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (974).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1607).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1607).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2237).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2237).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (563).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (563).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2768).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2768).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2256).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2256).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (306).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (306).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (281).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (281).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1384).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1384).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2120).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2120).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1449).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1449).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (908).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (908).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1557).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1557).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2969).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2969).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1265).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1265).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (566).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (566).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2434).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2434).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1167).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1167).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (282).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (282).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1341).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1341).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1115).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1115).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1989).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1989).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (490).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (490).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1016).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1016).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1441).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1441).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (954).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (954).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (407).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (407).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1254).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1254).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1678).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1678).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1410).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1410).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (635).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (635).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (681).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (681).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (661).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (661).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1198).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1198).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1342).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1342).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2181).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2181).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2030).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2030).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2792).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2792).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2929).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2929).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (234).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (234).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1269).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1269).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2469).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2469).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1497).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1497).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (157).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (157).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1915).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1915).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2884).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2884).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (484).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (484).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2771).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2771).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1549).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1549).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1633).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1633).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2315).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2315).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2837).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2837).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (267).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (267).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2814).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2814).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2068).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2068).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (587).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (587).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2477).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2477).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1344).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1344).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2339).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2339).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (605).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (605).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1207).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1207).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (773).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (773).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2973).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2973).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (663).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (663).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2968).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2968).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (112).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (112).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1555).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1555).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1464).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1464).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1805).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1805).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (93).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (93).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2357).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2357).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1393).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1393).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2866).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2866).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1466).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1466).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1243).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1243).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2625).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2625).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (877).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (877).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1649).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1649).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1063).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1063).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (826).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (826).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (144).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (144).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1252).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1252).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (632).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (632).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2170).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2170).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1810).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1810).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (797).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (797).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2845).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2845).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1798).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1798).jpg
